2.080	15.580	1a
15.580	20.600	1b
20.600	31.160	1c
31.160	42.240	1d
42.240	48.060	2a
48.060	57.740	2b
57.740	62.000	2c
62.000	67.040	2d
67.040	71.000	2e
71.000	77.720	2f
77.720	81.840	3a
81.840	90.720	3b
90.720	117.320	4
117.320	121.080	5a
121.080	125.600	5b
125.600	130.440	5c
130.440	134.040	5d
134.040	141.100	5e
141.100	146.640	5f
146.640	151.200	5g
151.200	157.200	6a
157.200	160.760	6b
160.760	170.400	6c
170.400	185.040	7a
185.040	191.520	7b
191.520	197.400	8a
197.400	212.400	8b
212.400	217.320	8c
217.320	227.320	9a
227.320	236.000	9b
236.000	256.040	9c
256.040	263.820	10a
263.820	268.500	10b
268.500	281.080	10c
281.080	302.000	10d
302.000	306.960	11a
306.960	310.520	11b
310.520	312.520	11c
312.520	314.080	11d
314.080	318.320	12a
318.320	325.180	12b
325.180	340.400	12c
340.400	351.520	12d
351.520	364.120	13a
364.120	376.640	13b
376.640	389.000	13c
389.000	393.120	14a
393.120	408.720	14b
408.720	411.040	14c
411.040	414.480	14d
