3.040	4.660	1a
4.660	5.920	1b
5.920	14.980	1c
14.980	18.680	1d
18.680	40.960	2
40.960	51.560	3a
51.560	62.320	3b
62.320	66.480	4a
66.480	75.240	4b
75.240	84.480	5a
84.480	91.180	5b
91.180	97.120	6a
97.120	103.640	6b
103.640	112.280	6c
112.280	115.560	7a
115.560	122.600	7b
122.600	130.120	8a
130.120	135.040	8b
135.040	145.280	8c
145.280	157.080	9a
157.080	162.780	9b
162.780	167.040	9c
167.040	172.160	10a
172.160	180.680	10b
180.680	195.000	10c
195.000	200.200	11a
200.200	213.300	11b
213.300	224.840	12a
224.840	228.200	12b
228.200	230.000	12c
230.000	231.400	12d
231.400	235.120	12e
235.120	237.720	12f
237.720	242.520	13a
242.520	249.620	13b
249.620	253.880	13c
253.880	265.240	14a
265.240	269.420	14b
269.420	278.700	14c
278.700	285.260	14d
285.260	293.360	14e
293.360	299.620	15a
299.620	313.360	15b
313.360	321.560	15c
321.560	326.660	16a
326.660	334.880	16b
334.880	344.040	17a
344.040	352.040	17b
352.040	362.240	17c
362.240	367.640	17d
367.640	376.840	18a
376.840	381.080	18b
381.080	390.120	18c
390.120	401.560	19a
401.560	404.720	19b
404.720	411.000	19c
411.000	413.000	19d
413.000	415.040	19e
415.040	417.440	19f
417.440	421.880	19g
421.880	434.520	20a
434.520	443.680	20b
443.680	452.880	20c
452.880	464.900	20d
464.900	472.220	20e
472.220	479.800	21a
479.800	483.600	21b
483.600	494.080	21c
494.080	504.320	22a
504.320	512.560	22b
512.560	526.840	22c
526.840	532.080	23a
532.080	539.880	23b
539.880	547.560	24a
547.560	551.280	24b
551.280	554.960	24c
554.960	568.040	25a
568.040	583.880	25b
583.880	600.060	26
