8.620	18.040	1a
18.040	23.800	1b
23.800	43.880	1c
43.880	56.520	2
56.520	59.600	3a
59.600	68.000	3b
68.000	74.560	3c
74.560	85.280	3d
85.280	91.280	3e
91.280	97.120	3f
97.120	112.240	4a
112.240	124.560	4b
124.560	127.280	4c
127.280	134.880	4d
134.880	144.960	5a
144.960	148.280	5b
148.280	155.200	5c
155.200	183.520	5d
183.520	192.800	6
192.800	205.280	7a
205.280	208.280	7b
208.280	214.040	7c
214.040	237.600	7d
237.600	258.520	8
258.520	269.040	9a
269.040	274.440	9b
274.440	284.600	9c
284.600	302.400	10a
302.400	308.280	10b
308.280	314.160	10c
314.160	334.000	11a
334.000	346.120	11b
346.120	357.400	11c
357.400	368.080	12a
368.080	375.080	12b
375.080	386.120	12c
386.120	394.320	12d
