2.180	11.740	1a
11.740	16.460	1b
16.460	26.200	1c
26.200	40.180	2
40.180	55.360	3a
55.360	61.360	3b
61.360	63.840	3c
63.840	71.680	3d
71.680	75.600	4a
75.600	77.900	4b
77.900	80.880	4c
80.880	98.720	5a
98.720	113.000	5b
113.000	124.840	5c
124.840	126.920	5d
126.920	135.280	5e
135.280	137.240	6a
137.240	166.120	6b
166.120	172.440	7a
172.440	182.680	7b
182.680	196.280	7c
196.280	206.840	8a
206.840	210.600	8b
210.600	218.280	8c
218.280	229.800	8d
229.800	250.040	9a
250.040	263.780	9b
263.780	275.240	10a
275.240	288.000	10b
288.000	292.280	10c
292.280	298.520	10d
298.520	301.040	10e
301.040	305.200	10f
305.200	312.200	11a
312.200	317.720	11b
317.720	320.720	11c
320.720	330.660	11d
330.660	335.880	12a
335.880	347.760	12b
347.760	355.200	12c
355.200	362.520	13a
362.520	366.500	13b
366.500	373.040	13c
373.040	378.520	14a
378.520	391.040	14b
391.040	402.960	15a
402.960	407.920	15b
407.920	421.200	15c
421.200	428.200	16
428.200	436.180	17a
436.180	443.440	17b
443.440	449.280	17c
449.280	465.360	17d
465.360	474.600	18
474.600	495.720	19
495.720	504.640	20a
504.640	508.180	20b
508.180	510.900	21a
510.900	522.500	21b
