8.920	14.840	1a
14.840	20.000	1b
20.000	26.320	1c
26.320	38.560	1d
38.560	53.240	2
53.240	64.720	3a
64.720	82.200	3b
82.200	105.400	4a
105.400	114.320	4b
114.320	121.240	5a
121.240	123.920	5b
123.920	130.160	5c
130.160	136.440	5d
136.440	152.880	6
152.880	163.080	7a
163.080	171.920	7b
171.920	183.800	8
183.800	192.600	9a
192.600	197.160	9b
197.160	201.240	9c
201.240	207.960	9d
207.960	225.640	10a
225.640	232.080	10b
232.080	235.160	10c
235.160	244.480	11a
244.480	261.720	11b
261.720	264.680	11c
264.680	281.880	12
281.880	294.040	13a
294.040	300.040	13b
300.040	308.400	13c
308.400	313.360	13d
313.360	322.120	13e
322.120	345.660	14a
345.660	352.720	14b
352.720	362.400	15a
362.400	364.280	15b
364.280	373.360	16
373.360	377.720	17a
377.720	386.520	17b
386.520	393.200	17c
393.200	402.760	17d
402.760	424.560	18a
424.560	427.680	18b
427.680	443.400	19a
443.400	449.200	19b
449.200	455.880	19c
455.880	464.560	20a
464.560	474.840	20b
474.840	488.480	21a
488.480	491.920	21b
491.920	503.200	21c
503.200	510.920	22a
510.920	517.440	22b
517.440	522.880	23a
522.880	533.120	23b
533.120	540.560	23c
540.560	546.720	23d
