4.74	24.84	1a
24.84	30.68	1b
30.68	37.34	2a
37.34	43.6	2b
43.6	48.44	2c
48.44	53.28	3a
53.28	66.86	3b
66.86	76.56	4
76.56	86.48	5
86.48	96.92	6a
96.92	103.68	6b
103.68	113.8	7a
113.8	119.52	7b
119.52	136.48	7c
136.48	142.2	7d
142.2	164.52	8
164.52	174.88	9a
174.88	182.76	9b
182.76	186.64	9c
186.64	194.56	10a
194.56	200.2	10b
200.2	205.76	10c
205.76	211.52	11a
211.52	218.4	11b
218.4	225.76	12a
225.76	247.08	12b
247.08	256.56	12c
256.56	262.72	12d
262.72	274.72	13a
274.72	278.92	13b
278.92	288.16	14a
288.16	291.84	14b
291.84	294	15a
294	304.48	15b
304.48	312.96	16a
312.96	322.24	16b
322.24	333.4	17a
333.4	352.16	17b
352.16	366.52	18
366.52	372.84	19a
372.84	374.6	19b
374.6	375.88	19c
375.88	387.48	20a
387.48	393.36	20b
393.36	399.92	21a
399.92	406.36	21b
406.36	407.8	21c
407.8	423.04	21d
423.04	429.92	21e
429.92	433.32	22a
433.32	436.72	22b
436.72	440.8	22c
440.8	448.92	23a
448.92	458.12	23b
458.12	459.64	24a
459.64	461.6	24b
461.6	466.76	24c
466.76	473.64	24d
473.64	476.72	24e
476.72	482.44	25a
482.44	492	25b
492	497.88	26
497.88	505.76	27a
505.76	509.6	27b
509.6	512.12	27c
512.12	523.04	27d
523.04	528.88	28a
528.88	536	28b
536	542.36	29a
542.36	552	29b
552	559.64	29c
559.64	577.2	30a
577.2	584.52	30b
584.52	591.68	31a
591.68	595.92	31b
595.92	607.12	32
607.12	616.88	33a
616.88	623.24	33b
623.24	626.4	33c
626.4	634	34a
634	636.84	34b
636.84	645.68	35
645.68	653.16	36
653.16	657.68	37
657.68	668.28	38
668.28	674.4	39a
674.4	678.64	39b
678.64	681.84	39c
681.84	690.92	39d
690.92	696.72	40a
696.72	702.46	40b
702.46	712	40c
712	716.04	41a
716.04	724.28	41b
724.28	728.16	41c
728.16	737.52	42
737.52	743.28	43a
743.28	745.32	43b
745.32	747.4	43c
747.4	759.4	43d
759.4	769.88	44a
769.88	777.38	44b
