1.980	4.920	1-2a
4.920	8.800	1-2b
8.800	19.360	1-2c
19.360	34.200	1-2d
34.200	41.000	1-2e
41.000	55.040	3a
55.040	63.960	3b
63.960	68.120	3c
68.120	70.800	4a
70.800	76.520	4b
76.520	80.800	4c
80.800	84.280	4d
84.280	91.840	4e
91.840	110.720	5-6a
110.720	125.560	5-6b
125.560	130.640	5-6c
130.640	135.200	7a
135.200	142.520	7b
142.520	154.600	7c
154.600	155.400	8a
155.400	159.680	8b
159.680	163.800	8c
163.800	167.680	8d
167.680	179.840	8e
179.840	187.880	8f
187.880	192.480	9a
192.480	195.520	9b
195.520	200.480	9c
200.480	203.440	9d
203.440	208.160	9e
208.160	212.120	9f
212.120	215.040	9g
215.040	229.360	9h
229.360	233.800	9i
233.800	245.300	10a
245.300	252.680	10b
252.680	255.520	10c
255.520	257.840	10d
257.840	261.520	10e
261.520	272.320	10f
272.320	276.400	10g
276.400	282.280	11a
282.280	290.720	11b
290.720	298.560	11c
298.560	304.680	12a
304.680	313.640	12b
313.640	326.240	12c
326.240	336.880	13a
336.880	341.160	13b
341.160	347.240	13c
347.240	355.040	13d
355.040	358.540	13e
358.540	363.420	14a
363.420	370.440	14b
370.440	390.620	14c
390.620	394.800	15a
394.800	404.040	15b
404.040	418.480	15c
418.480	421.540	15d
421.540	424.960	15e
424.960	432.200	16a
432.200	441.200	16b
441.200	453.760	16c
453.760	461.400	16d
461.400	466.680	16e
466.680	467.880	17a
467.880	471.860	17b
471.860	493.920	17c
493.920	502.800	18a
502.800	506.000	18b
506.000	516.360	18c
516.360	519.160	18d
519.160	520.460	18e
520.460	522.520	18f
522.520	527.060	18g
