0.300	1.080	1a
1.080	5.880	1b
5.880	8.420	1c
8.420	28.140	1d
28.140	52.440	2
52.440	60.760	3a
60.760	70.420	3b
70.420	73.720	3c
73.720	82.280	3d
82.280	95.560	3e
95.560	113.440	4
113.440	128.760	5a
128.760	133.240	5b
133.240	136.200	5c
136.200	150.320	5d
150.320	171.880	6a
171.880	181.120	6b
181.120	197.400	7
197.400	205.760	8a
205.760	209.120	8b
209.120	223.320	8c
223.320	230.640	8d
230.640	235.840	9a
235.840	253.120	9b
253.120	259.140	9c
259.140	266.480	10a
266.480	280.800	10b
280.800	288.640	10c
288.640	296.420	10d
296.420	305.740	10e
305.740	311.640	10f
311.640	321.320	11
321.320	326.780	12a
326.780	339.400	12b
339.400	342.260	12c
342.260	346.320	13a
346.320	350.160	13b
350.160	357.800	13c
357.800	368.040	13d
368.040	385.880	14
385.880	398.000	15a
398.000	406.840	15b
406.840	414.680	16
414.680	416.320	17a
416.320	423.640	17b
423.640	429.320	17c
429.320	444.040	18a
444.040	447.520	18b
447.520	455.520	18c
455.520	467.640	18d
467.640	471.160	19a
471.160	474.120	19b
474.120	482.660	19c
482.660	486.200	19d
486.200	491.340	19e
491.340	503.040	20a
503.040	513.640	20b
513.640	517.440	20c
517.440	528.080	21a
528.080	531.440	21b
531.440	544.680	21c
544.680	552.920	21d
