3.060	5.360	1a
5.360	7.500	1b
7.500	14.760	1c
14.760	18.840	1d
18.840	25.560	1e
25.560	27.360	1f
27.360	42.160	2a
42.160	54.640	2b
54.640	61.280	3a
61.280	65.240	3b
65.240	71.680	3c
71.680	75.160	3d
75.160	81.720	3e
81.720	83.000	4a
83.000	84.160	4b
84.160	93.200	4c
93.200	101.820	4d
101.820	108.000	4e
108.000	115.200	4f
115.200	126.640	5a
126.640	140.840	5b
140.840	147.880	5c
147.880	162.600	6a
162.600	170.440	6b
170.440	176.560	6c
176.560	182.420	6d
182.420	184.080	7a
184.080	186.760	7b
186.760	191.520	7c
191.520	193.840	7d
193.840	197.720	7e
197.720	204.280	7f
204.280	207.400	7g
207.400	211.500	7h
211.500	217.360	7i
217.360	231.640	8a
231.640	236.880	8b
236.880	247.480	8c
247.480	261.100	8d
261.100	272.000	9a
272.000	276.040	9b
276.040	287.200	9c
287.200	293.420	9d
293.420	309.400	10a
309.400	319.500	10b
319.500	324.440	10c
324.440	329.920	11a
329.920	336.760	11b
336.760	346.140	11c
346.140	351.640	11d
351.640	356.440	11e
356.440	362.240	12a
362.240	368.220	12b
368.220	374.400	12c
374.400	377.940	13a
377.940	387.120	13b
387.120	388.800	13c
388.800	392.280	13d
392.280	396.400	13e
396.400	407.560	13f
407.560	415.280	13g
415.280	429.440	14a
429.440	433.880	14b
433.880	437.260	14c
437.260	440.280	15a
440.280	445.460	15b
445.460	448.280	15c
448.280	453.700	15d
453.700	464.520	16a
464.520	472.960	16b
472.960	478.040	16c
478.040	482.720	17a
482.720	491.480	17b
491.480	500.360	18a
500.360	504.000	18b
504.000	508.240	18c
508.240	512.320	19a
512.320	516.000	19b
516.000	525.160	19c
525.160	533.360	20a
533.360	540.520	20b
540.520	542.360	21a
542.360	548.160	21b
548.160	552.360	21c
552.360	555.400	21d
555.400	561.240	22a
561.240	565.280	22b
565.280	569.480	23a
569.480	574.520	23b
574.520	581.040	23c
581.040	589.440	24-25a
589.440	593.320	24-25b
593.320	596.720	24-25c
596.720	601.000	24-25d
601.000	614.520	24-25e
614.520	620.920	24-25f
620.920	624.320	24-25g
624.320	631.480	24-25h
