2.86	9.68	1a
9.68	16.6	1b
16.6	25.88	1c
25.88	29	1d
29	34.36	1e
34.36	40.32	2-4a
40.32	43.36	2-4b
43.36	49.36	2-4c
49.36	58.48	2-4d
58.48	64.64	2-4e
64.64	81.92	2-4f
81.92	98.08	5
98.08	103.52	6a
103.52	105.4	6b
105.4	109.68	6c
109.68	112.28	7a
112.28	119.52	7b
119.52	122.72	7c
122.72	126.48	8a
126.48	130.08	8b
130.08	131.64	8c
131.64	139.52	8d
139.52	143.8	9a
143.8	145.06	9b
145.06	149.42	9c
149.42	155.2	9d
155.2	158.16	10a
158.16	166.46	10b
166.46	168.32	10c
168.32	172.16	10d
172.16	176.06	10e
176.06	180.52	10f
180.52	181.72	11a
181.72	185.52	11b
185.52	191.2	11c
191.2	204.28	12a
204.28	211.76	12b
211.76	213.84	13a
213.84	216.08	13b
216.08	218.24	13c
218.24	219.44	13d
219.44	222.52	13e
222.52	226.88	14a
226.88	230.8	14b
230.8	234.76	14c
234.76	241.12	14d
241.12	251.52	15
251.52	258.88	16a
258.88	266.88	16b
266.88	272.08	17a
272.08	274.88	17b
274.88	278.28	17c
278.28	281.84	18a
281.84	288.6	18b
288.6	295.96	18c
295.96	301.64	18d
301.64	314.44	19
314.44	325.16	20a
325.16	333.48	20b
333.48	344.84	21a
344.84	347.8	21b
347.8	352.2	21c
352.2	360.24	22a
360.24	363.56	22b
363.56	375.96	23
375.96	383.84	24
383.84	388.92	25a
388.92	390.24	25b
390.24	391.72	25c
391.72	393	26a
393	400.24	26b
400.24	405.96	26c
405.96	409.08	26d
409.08	414.92	27a
414.92	417.32	27b
417.32	420.64	27c
420.64	434.32	28
434.32	445.44	29a
445.44	450	29b
450	455.72	29c
455.72	463.92	30a
463.92	466.56	30b
466.56	471.4	31a
471.4	492.68	31b
492.68	496.84	32a
496.84	509	32b
509	512.72	32c
512.72	513.68	33a
513.68	517.2	33b
517.2	520.24	33c
520.24	528.08	33d
528.08	534.76	33e
534.76	543.2	34a
543.2	548.56	34b
548.56	556.2	34c
556.2	567.84	35
567.84	571.84	36a
571.84	573.84	36b
573.84	575.4	36c
575.4	577.36	36d
577.36	579.84	36e
579.84	582.36	36f
582.36	586	36g
586	588.32	37a
588.32	589.72	37b
589.72	595.6	37c
595.6	598.64	37d
598.64	600.84	38a
600.84	603.2	38b
603.2	605.56	38c
605.56	611.46	38d
