3.560	5.000	1a
5.000	6.660	1b
6.660	14.280	1c
14.280	25.640	2
25.640	35.140	3a
35.140	43.860	3b
43.860	52.400	3c
52.400	55.480	3d
55.480	66.200	3e
66.200	69.820	3f
69.820	78.440	4a
78.440	89.080	4b
89.080	99.720	5a
99.720	104.800	5b
104.800	114.240	5c
114.240	121.440	6a
121.440	124.480	6b
124.480	130.840	6c
130.840	136.780	6d
136.780	143.960	7a
143.960	150.840	7b
150.840	160.160	8a
160.160	173.480	8b
173.480	191.460	8c
191.460	199.200	8d
199.200	205.760	9a
205.760	213.280	9b
213.280	220.440	9c
220.440	236.560	10
236.560	244.080	11a
244.080	248.160	11b
248.160	251.980	11c
251.980	253.440	12a
253.440	254.800	12b
254.800	264.880	12c
264.880	271.440	12d
271.440	274.720	13a
274.720	283.840	13b
283.840	287.200	13c
287.200	300.240	13d
300.240	303.920	14a
303.920	313.920	14b
313.920	318.200	14c
318.200	325.920	15a
325.920	329.600	15b
329.600	334.480	15c
334.480	338.720	16
338.720	342.600	17
342.600	349.920	18a
349.920	356.680	18b
356.680	359.320	18c
359.320	363.720	18d
363.720	373.800	19
373.800	380.080	20
380.080	387.800	21a
387.800	396.560	21b
396.560	403.960	22
403.960	412.320	23a
412.320	421.520	23b
421.520	428.960	23c
428.960	437.320	23d
437.320	443.440	24a
443.440	449.200	24b
449.200	455.240	24c
455.240	456.160	25a
456.160	457.720	25b
457.720	462.200	25c
462.200	471.120	26
471.120	482.680	27a
482.680	486.400	27b
486.400	492.680	28a
492.680	494.120	28b
494.120	497.280	28c
