8.280	13.500	1a
13.500	17.720	1b
17.720	26.040	1c
26.040	38.240	1d
38.240	40.120	2a
40.120	46.540	2b
46.540	58.040	3
58.040	84.480	4
84.480	93.440	5a
93.440	94.680	5b
94.680	98.720	5c
98.720	110.160	6a
110.160	115.460	6b
115.460	131.640	6c
131.640	134.840	6d
134.840	140.400	7a
140.400	142.600	7b
142.600	151.060	8
151.060	159.360	9a
159.360	163.220	9b
163.220	171.180	10a
171.180	178.120	10b
178.120	184.680	10c
184.680	186.000	10d
186.000	203.920	11a
203.920	209.480	11b
209.480	216.240	11c
216.240	227.720	12a
227.720	233.240	12b
233.240	240.520	12c
240.520	245.240	12d
245.240	249.800	12e
249.800	254.800	13a
254.800	259.400	13b
259.400	265.520	13c
265.520	270.240	13d
270.240	276.200	14a
276.200	279.080	14b
279.080	283.960	15a
283.960	293.840	15b
293.840	296.680	16a
296.680	299.960	16b
299.960	310.920	17a
310.920	321.000	17b
321.000	324.520	17c
324.520	329.480	17d
329.480	335.080	18a
335.080	342.120	18b
342.120	354.560	18c
354.560	357.640	19a
357.640	360.600	19b
360.600	367.540	19c
367.540	375.480	19d
375.480	378.640	19e
378.640	384.280	20
384.280	394.840	21a
394.840	401.320	21b
401.320	404.440	21c
404.440	412.560	21d
412.560	416.680	21e
416.680	428.960	22a
428.960	436.760	22b
436.760	449.040	23
449.040	452.720	24a
452.720	458.960	24b
458.960	462.880	25a
462.880	469.280	25b
469.280	472.080	25c
472.080	482.120	25d
482.120	486.440	25e
486.440	490.120	25f
490.120	492.640	26a
492.640	495.240	26b
495.240	498.800	26c
498.800	506.080	26d
506.080	508.680	26e
508.680	530.040	27a
530.040	540.560	27b
