8.760	11.960	1a
11.960	16.720	1b
16.720	21.140	1c
21.140	26.660	1d
26.660	46.600	1e
46.600	61.440	2a
61.440	65.660	2b
65.660	79.040	2c
79.040	82.800	2d
82.800	96.720	3a
96.720	105.840	3b
105.840	108.160	4a
108.160	111.080	4b
111.080	113.560	4c
113.560	116.400	4d
116.400	123.360	4e
123.360	141.400	4f
141.400	154.840	5a
154.840	172.760	5b
172.760	187.760	6a
187.760	190.520	6b
190.520	195.680	6c
195.680	204.440	6d
204.440	210.000	6e
210.000	219.980	7a
219.980	228.440	7b
228.440	231.400	7c
231.400	233.720	7d
233.720	235.960	7e
235.960	239.240	7f
239.240	245.820	7g
245.820	257.320	8a
257.320	261.120	8b
261.120	264.920	8c
264.920	267.540	8d
267.540	272.200	8e
272.200	280.640	8f
280.640	294.680	9a
294.680	303.060	9b
303.060	307.440	10a
307.440	313.800	10b
313.800	330.600	10c
330.600	340.120	11a
340.120	358.600	11b
358.600	367.920	11c
367.920	375.400	12a
375.400	381.040	12b
381.040	386.400	12c
386.400	394.120	12d
394.120	397.680	12e
397.680	402.000	12f
402.000	404.480	13a
404.480	419.320	13b
419.320	428.920	14a
428.920	442.120	14b
442.120	459.240	15a
459.240	474.680	15b
474.680	480.280	15c
480.280	485.200	15d
485.200	494.720	16a
494.720	499.840	16b
499.840	508.480	16c
508.480	515.440	16d
515.440	521.480	16e
