2.140	10.520	1a
10.520	15.720	1b
15.720	20.480	1c
20.480	24.320	2a
24.320	27.120	2b
27.120	34.960	2c
34.960	42.840	2d
42.840	47.680	2e
47.680	61.640	3
61.640	69.320	4a
69.320	73.280	4b
73.280	81.720	5a
81.720	85.600	5b
85.600	95.560	6a
95.560	101.240	6b
101.240	105.320	6c
105.320	107.440	7a
107.440	111.280	7b
111.280	115.560	7c
115.560	118.840	7d
118.840	125.320	8a
125.320	132.960	8b
132.960	139.280	8c
139.280	145.880	9a
145.880	149.640	9b
149.640	154.560	9c
154.560	157.080	9d
157.080	166.280	10a
166.280	173.160	10b
173.160	176.120	10c
176.120	180.960	10d
180.960	186.640	10e
186.640	192.800	11a
192.800	195.560	11b
195.560	199.840	12a
199.840	207.280	12b
207.280	210.160	12c
210.160	213.680	12d
213.680	216.120	12e
216.120	218.500	12f
218.500	221.180	13a
221.180	228.880	13b
228.880	233.680	13c
233.680	242.580	14a
242.580	250.720	14b
250.720	256.320	14c
256.320	263.260	14d
263.260	267.600	14e
267.600	275.200	15a
275.200	281.580	15b
281.580	285.720	16a
285.720	291.700	16b
291.700	305.740	16c
305.740	315.480	17a
315.480	318.680	17b
318.680	320.360	17c
320.360	323.040	18a
323.040	329.020	18b
329.020	335.460	18c
335.460	346.520	19a
346.520	350.620	19b
350.620	360.680	20a
360.680	363.600	20b
363.600	373.360	21
373.360	382.420	22a
382.420	388.840	22b
388.840	394.060	23a
394.060	401.660	23b
401.660	407.880	24a
407.880	410.860	24b
410.860	416.780	24c
416.780	424.560	24d
