3.440	6.120	1a
6.120	24.900	1b
24.900	30.400	1c
30.400	39.820	1d
39.820	50.760	2a
50.760	60.360	2b
60.360	75.560	3a
75.560	79.520	3b
79.520	83.760	4a
83.760	92.840	4b
92.840	100.720	4c
100.720	108.240	5a
108.240	111.280	5b
111.280	122.160	6
122.160	125.520	7a
125.520	133.400	7b
133.400	135.920	7c
135.920	144.280	7d
144.280	157.640	8a
157.640	169.920	8b
169.920	179.160	9a
179.160	181.480	9b
181.480	190.040	9c
190.040	196.960	10a
196.960	204.800	10b
204.800	208.920	11a
208.920	219.600	11b
219.600	235.800	12a
235.800	239.000	12b
239.000	247.280	12c
247.280	254.000	12d
254.000	259.480	12e
259.480	265.120	12f
265.120	273.000	13a
273.000	291.640	13b
291.640	296.720	14a
296.720	304.760	14b
304.760	315.000	14c
315.000	320.320	14d
320.320	332.320	15a
332.320	339.760	15b
339.760	359.720	16
359.720	381.280	17a
381.280	386.640	17b
386.640	387.720	18a
387.720	389.000	18b
389.000	395.560	18c
395.560	397.920	18d
397.920	398.360	18e
398.360	399.680	18f
399.680	403.080	18g
