3.240	4.640	1a
4.640	6.200	1b
6.200	22.660	1c
22.660	30.380	2a
30.380	43.260	2b
43.260	60.860	3a
60.860	70.360	3b
70.360	76.580	3c
76.580	91.640	4
91.640	100.480	5a
100.480	108.560	5b
108.560	114.680	5c
114.680	117.520	5d
117.520	145.680	6
145.680	149.320	7a
149.320	157.800	7b
157.800	163.240	7c
163.240	167.240	7d
167.240	176.800	7e
176.800	190.080	7f
190.080	197.360	8a
197.360	211.920	8b
211.920	219.140	8c
219.140	226.280	9a
226.280	231.180	9b
231.180	249.000	9c
249.000	258.760	10a
258.760	268.440	10b
268.440	276.960	11a
276.960	279.840	11b
279.840	287.840	11c
287.840	299.900	12a
299.900	306.080	12b
306.080	312.020	12c
312.020	319.620	12d
319.620	337.460	13
337.460	342.280	14a
342.280	352.440	14b
352.440	362.720	14c
362.720	370.320	14d
370.320	373.560	15a
373.560	382.760	15b
382.760	384.400	15c
384.400	390.000	15d
390.000	402.380	16
402.380	413.360	17a
413.360	416.880	17b
416.880	423.640	18a
423.640	433.480	18b
433.480	443.480	18c
443.480	446.040	19a
446.040	457.320	19b
457.320	479.480	19c
479.480	489.640	19d
489.640	500.560	20
500.560	507.240	21a
507.240	514.200	21b
514.200	523.200	22a
523.200	530.340	22b
530.340	540.200	22c
540.200	548.020	22d
548.020	552.380	23a
552.380	554.560	23b
554.560	556.440	23c
556.440	565.640	23d
565.640	574.320	23e
574.320	583.080	23f
583.080	588.680	23g
588.680	612.120	24
