2.940	4.380	1a
4.380	5.300	1b
5.300	18.140	1c
18.140	24.600	2a
24.600	29.020	2b
29.020	32.600	2c
32.600	37.140	2d
37.140	40.200	2e
40.200	45.880	2f
45.880	55.960	3a
55.960	65.040	3b
65.040	67.680	3c
67.680	85.400	4
85.400	91.680	5a
91.680	95.040	5b
95.040	97.080	5c
97.080	106.240	5d
106.240	115.080	5e
115.080	126.760	6
126.760	136.440	7a
136.440	144.240	7b
144.240	157.680	8
157.680	170.880	9a
170.880	174.520	9b
174.520	178.720	10a
178.720	191.840	10b
191.840	206.080	11
206.080	227.360	12a
227.360	234.600	12b
234.600	237.440	12c
237.440	244.240	12d
244.240	265.440	13a
265.440	271.960	13b
271.960	292.440	14a
292.440	306.800	14b
306.800	314.480	15a
314.480	327.540	15b
