3.060	20.720	1
20.720	28.280	2a
28.280	36.200	2b
36.200	43.400	2c
43.400	48.200	2d
48.200	51.960	3a
51.960	61.920	3b
61.920	67.400	3c
67.400	68.680	4a
68.680	72.240	4b
72.240	76.600	5a
76.600	87.560	5b
87.560	94.600	5c
94.600	99.040	5d
99.040	110.240	5e
110.240	113.600	6a
113.600	120.640	6b
120.640	123.560	6c
123.560	140.480	6d
140.480	144.140	6e
144.140	146.340	6f
146.340	149.080	7a
149.080	159.440	7b
159.440	160.640	8a
160.640	165.560	8b
165.560	175.320	8c
175.320	177.760	8d
177.760	189.080	8e
189.080	191.280	8f
191.280	193.720	9a
193.720	198.400	9b
198.400	209.200	9c
209.200	216.760	9d
216.760	219.080	9e
219.080	223.400	9f
223.400	225.160	10a
225.160	232.400	10b
232.400	240.200	10c
240.200	245.720	10d
245.720	258.380	11a
258.380	266.000	11b
266.000	274.720	11c
274.720	283.480	11d
283.480	295.480	12a
295.480	302.640	12b
302.640	307.280	13a
307.280	310.360	13b
310.360	315.160	13c
315.160	321.360	13d
321.360	326.200	13e
326.200	332.000	14a
332.000	338.480	14b
338.480	349.240	14c
349.240	358.320	15a
358.320	367.400	15b
367.400	370.680	15c
370.680	383.120	15d
383.120	404.760	16a
404.760	407.980	16b
407.980	413.880	16c
413.880	417.360	17a
417.360	419.520	17b
419.520	423.720	17c
423.720	425.800	17d
425.800	432.120	17e
432.120	434.000	17f
434.000	444.280	17g
444.280	446.800	17h
446.800	451.420	17i
451.420	462.760	18a
462.760	478.040	18b
478.040	490.000	19a
490.000	499.840	19b
499.840	504.120	20a
504.120	505.600	20b
505.600	508.960	20c
508.960	511.200	20d
511.200	512.000	20e
512.000	514.040	20f
514.040	515.880	20g
515.880	574.740	21
