2.800	16.380	1
16.380	23.600	2a
23.600	31.040	2b
31.040	39.600	3a
39.600	48.800	3b
48.800	53.120	3c
53.120	57.400	3d
57.400	64.320	4a
64.320	67.680	4b
67.680	71.640	4c
71.640	90.000	5
90.000	103.240	6
103.240	115.420	7a
115.420	119.020	7b
119.020	121.360	7c
121.360	126.840	7d
126.840	141.240	7e
141.240	158.360	8
158.360	160.400	9a
160.400	162.480	9b
162.480	166.240	9c
166.240	180.000	9d
180.000	195.600	10
195.600	207.760	11a
207.760	217.760	11b
217.760	224.080	11c
224.080	228.120	11d
228.120	232.720	11e
232.720	234.620	11f
234.620	237.720	11g
237.720	244.840	12a
244.840	247.720	12b
247.720	254.300	12c
254.300	261.840	12d
261.840	271.320	13
271.320	273.800	14a
273.800	281.720	14b
281.720	283.280	15a
283.280	291.360	15b
291.360	293.960	15c
293.960	295.080	15d
295.080	299.360	15e
299.360	315.600	16
315.600	317.640	17a
317.640	322.600	17b
322.600	330.460	17c
