3.040	4.480	1a
4.480	5.700	1b
5.700	14.880	1c
14.880	19.940	1d
19.940	22.080	1e
22.080	25.760	1f
25.760	30.320	1g
30.320	43.980	2a
43.980	50.640	2b
50.640	51.480	3a
51.480	56.520	3b
56.520	68.640	3c
68.640	82.600	3d
82.600	102.920	3e
102.920	108.060	4a
108.060	112.760	4b
112.760	126.000	5a
126.000	129.680	5b
129.680	133.680	6a
133.680	141.720	6b
141.720	149.920	6c
149.920	160.200	7a
160.200	167.640	7b
167.640	171.880	7c
171.880	182.360	7d
182.360	182.920	8a
182.920	184.080	8b
184.080	194.340	8c
194.340	201.440	8d
201.440	209.060	8e
209.060	217.800	8f
217.800	222.160	8g
222.160	231.840	8h
231.840	236.600	8i
236.600	244.240	9a
244.240	248.960	9b
248.960	257.320	9c
257.320	265.000	9d
265.000	276.760	9e
276.760	281.200	10a
281.200	294.240	10b
294.240	300.300	10c
300.300	309.780	10d
309.780	317.120	11a
317.120	323.240	11b
323.240	329.720	11c
329.720	337.960	12a
337.960	343.040	12b
343.040	351.060	12c
351.060	357.880	12d
357.880	361.600	12e
361.600	366.880	13a
366.880	369.840	13b
369.840	381.240	14
381.240	397.920	15a
397.920	400.640	15b
400.640	414.800	15c
414.800	418.220	15d
418.220	429.640	16a
429.640	433.840	16b
433.840	436.800	16c
436.800	442.480	17a
442.480	450.960	17b
450.960	456.960	17c
456.960	464.660	18a
464.660	471.160	18b
471.160	474.160	18c
474.160	483.840	18d
483.840	487.080	18e
487.080	489.760	18f
489.760	495.320	19a
495.320	504.520	19b
504.520	509.320	19c
509.320	514.680	20a
514.680	519.300	20b
519.300	521.300	20c
521.300	522.420	20d
522.420	532.020	21a
532.020	544.860	21b
544.860	558.700	22a
558.700	570.200	22b
570.200	570.640	23a
570.640	572.300	23b
572.300	578.360	23c
578.360	579.880	23d
579.880	583.120	23e
