1.960	7.220	1a
7.220	14.240	1b
14.240	22.640	1c
22.640	28.240	2a
28.240	39.720	2b
39.720	45.720	2c
45.720	52.640	3-4a
52.640	70.120	3-4b
70.120	73.960	3-4c
73.960	93.920	3-4d
93.920	101.960	5a
101.960	111.760	5b
111.760	119.400	6a
119.400	126.080	6b
126.080	134.360	6c
134.360	147.280	7a
147.280	155.760	7b
155.760	164.440	7c
164.440	186.400	8
186.400	193.160	9a
193.160	198.720	9b
198.720	203.680	9c
203.680	209.200	9d
209.200	224.000	10a
224.000	232.320	10b
232.320	250.000	10c
250.000	256.320	11a
256.320	262.280	11b
262.280	283.400	11c
283.400	290.360	11d
290.360	294.920	12a
294.920	297.040	12b
297.040	303.120	12c
303.120	312.920	12d
312.920	325.040	12e
325.040	331.480	13a
331.480	340.480	13b
340.480	355.080	14a
355.080	360.120	14b
360.120	370.400	15a
370.400	387.760	15b
387.760	407.480	16a
407.480	418.480	16b
418.480	433.680	17a
433.680	436.760	17b
436.760	452.200	18a
452.200	457.640	18b
457.640	463.920	18c
463.920	472.880	18d
472.880	479.360	18e
479.360	481.040	18f
