3.040	17.880	1
17.880	28.840	2
28.840	34.240	3
34.240	38.840	4a
38.840	49.400	4b
49.400	55.000	5a
55.000	57.200	5b
57.200	67.160	5c
67.160	69.440	6a
69.440	74.680	6b
74.680	84.680	6c
84.680	101.760	7
101.760	108.880	8
108.880	116.360	9a
116.360	119.760	9b
119.760	125.800	10a
125.800	133.160	10b
133.160	136.920	11a
136.920	140.960	11b
140.960	152.080	12a
152.080	156.200	12b
156.200	161.080	12c
161.080	171.120	13a
171.120	174.360	13b
174.360	184.960	14
184.960	189.760	15a
189.760	195.320	15b
195.320	196.840	16a
196.840	203.160	16b
203.160	205.060	17a
205.060	208.560	17b
208.560	214.020	17c
214.020	216.960	18a
216.960	219.520	18b
219.520	229.820	18c
229.820	232.320	19a
232.320	234.720	19b
234.720	236.000	19c
236.000	240.240	19d
240.240	247.000	19e
247.000	252.240	19f
252.240	256.240	19g
256.240	260.640	19h
260.640	275.960	20
275.960	288.880	21a
288.880	294.840	21b
294.840	307.320	22
307.320	308.960	23a
308.960	323.080	23b
323.080	334.480	24
334.480	337.160	25a
337.160	340.080	25b
340.080	350.240	25c
350.240	368.720	26
368.720	390.440	27
390.440	398.420	28
398.420	402.240	29a
402.240	404.960	29b
404.960	409.160	29c
409.160	411.840	29d
411.840	415.000	29e
415.000	420.200	29f
420.200	424.200	30a
424.200	431.640	30b
431.640	434.080	30c
434.080	439.080	31a
439.080	442.720	31b
442.720	445.720	32a
445.720	465.920	32b
465.920	472.780	33a
472.780	479.520	33b
479.520	481.560	34a
481.560	485.800	34b
485.800	488.000	34c
488.000	496.360	35a
496.360	504.000	35b
504.000	512.400	36a
512.400	513.960	36b
513.960	521.580	37
521.580	524.080	38a
524.080	527.460	38b
527.460	532.360	38c
532.360	539.960	39a
539.960	540.880	39b
540.880	544.960	39c
544.960	555.000	39d
555.000	562.840	40
562.840	569.560	41a
569.560	574.320	41b
574.320	575.080	41c
575.080	577.720	41d
577.720	579.040	42a
579.040	581.520	42b
581.520	583.320	42c
583.320	587.520	43
587.520	588.600	44a
588.600	605.040	44b
605.040	619.800	44c
619.800	629.560	45
629.560	631.020	46a
631.020	643.400	46b
643.400	653.700	46c
653.700	700.040	47
700.040	708.680	48a
708.680	713.280	48b
713.280	720.400	49a
720.400	727.800	49b
727.800	735.440	49c
735.440	743.840	50a
743.840	748.800	50b
748.800	757.360	51a
757.360	760.600	51b
760.600	762.080	51c
762.080	765.640	52a
765.640	770.600	52b
770.600	775.220	52c
775.220	781.220	53a
781.220	783.500	53b
783.500	787.700	53c
