9.520	19.140	1a
19.140	24.280	1b
24.280	26.620	1c
26.620	30.760	1d
30.760	39.160	2a
39.160	47.840	2b
47.840	50.020	2c
50.020	54.600	2d
54.600	58.000	3a
58.000	62.320	3b
62.320	83.960	3c
83.960	87.020	3d
87.020	93.800	4
93.800	109.560	5a
109.560	112.620	5b
112.620	118.940	5c
118.940	130.960	6a
130.960	135.400	6b
135.400	141.600	6c
141.600	146.520	7a
146.520	150.920	7b
150.920	157.120	7c
157.120	163.840	7d
163.840	169.100	8a
169.100	175.860	8b
175.860	184.840	9a
184.840	188.180	9b
188.180	192.080	9c
192.080	194.720	9d
194.720	204.080	10a
204.080	208.880	10b
