3.000	5.300	1a
5.300	13.340	1b
13.340	16.200	1c
16.200	28.760	2-3a
28.760	46.920	2-3b
46.920	49.880	2-3c
49.880	55.920	2-3d
55.920	58.280	4a
58.280	64.520	4b
64.520	70.600	4c
70.600	77.400	4d
77.400	80.600	5a
80.600	89.400	5b
89.400	98.120	5c
98.120	110.880	6a
110.880	116.720	6b
116.720	125.880	6c
125.880	127.960	7a
127.960	132.440	7b
132.440	136.040	7c
136.040	148.480	8a
148.480	155.960	8b
155.960	159.240	9a
159.240	163.720	9b
163.720	171.040	9c
171.040	175.680	9d
175.680	181.280	9e
181.280	185.880	9f
185.880	195.360	9g
195.360	197.600	10a
197.600	199.160	10b
199.160	212.320	10c
212.320	216.680	10d
216.680	221.960	10e
221.960	237.600	11a
237.600	253.320	11b
253.320	261.780	12a
261.780	266.880	12b
266.880	272.420	12c
272.420	275.740	12d
275.740	285.140	12e
285.140	289.720	13a
289.720	314.040	13b
314.040	323.580	13c
323.580	332.480	14a
332.480	337.880	14b
337.880	341.200	14c
341.200	354.080	15
354.080	369.160	16
369.160	388.040	17a
388.040	401.500	17b
401.500	412.000	18a
412.000	428.960	18b
428.960	434.560	18c
434.560	446.320	19a
446.320	464.960	19b
464.960	470.540	20a
470.540	478.840	20b
478.840	491.560	20c
491.560	499.320	21a
499.320	505.240	21b
505.240	513.360	21c
513.360	518.880	21d
518.880	525.000	22
525.000	525.720	23a
525.720	527.160	23b
527.160	541.840	23c
541.840	550.200	23d
550.200	554.920	23e
554.920	566.040	24a
566.040	567.640	24b
567.640	571.540	24c
