2.800	10.200	1
10.200	23.080	2a
23.080	33.360	2b
33.360	35.560	2c
35.560	37.240	2d
37.240	44.440	2e
44.440	48.080	2f
48.080	53.920	3a
53.920	56.640	3b
56.640	59.280	3c
59.280	62.840	3d
62.840	67.020	3e
67.020	74.840	4a
74.840	80.680	4b
80.680	85.440	5a
85.440	87.340	5b
87.340	94.680	5c
94.680	97.040	5d
97.040	99.120	5e
99.120	101.120	5f
101.120	116.600	6a
116.600	121.180	6b
121.180	123.280	6c
123.280	125.640	6d
125.640	129.320	6e
129.320	133.480	7
133.480	153.900	8
153.900	161.800	9a
161.800	177.440	9b
177.440	181.640	9c
181.640	184.680	9d
184.680	185.600	9e
185.600	187.960	9f
187.960	194.000	9g
194.000	210.680	10
210.680	219.480	11a
219.480	234.200	11b
234.200	238.280	12a
238.280	244.480	12b
244.480	248.680	12c
248.680	258.200	13a
258.200	265.240	13b
265.240	272.480	13c
272.480	283.640	13d
283.640	297.880	13e
297.880	305.720	14a
305.720	312.600	14b
312.600	317.840	14c
317.840	320.340	14d
320.340	322.680	15a
322.680	335.440	15b
335.440	337.720	15c
337.720	340.080	15d
340.080	346.560	15e
346.560	360.340	15f
360.340	363.920	15g
363.920	377.600	16a
377.600	388.340	16b
388.340	398.560	16c
398.560	418.340	17a
418.340	430.760	17b
430.760	436.040	17c
436.040	446.120	17d
446.120	449.340	17e
449.340	459.920	18a
459.920	463.400	18b
463.400	468.920	18c
468.920	476.120	19
476.120	492.200	20a
492.200	495.920	20b
495.920	505.760	20c
505.760	510.280	21a
510.280	516.480	21b
516.480	522.440	22a
522.440	522.880	22b
522.880	524.720	22c
524.720	529.240	22d
529.240	532.680	22e
532.680	536.160	22f
536.160	544.720	23a
544.720	551.000	23b
551.000	552.360	24a
552.360	556.960	24b
556.960	558.560	24c
558.560	560.200	24d
560.200	567.880	24e
567.880	574.120	25a
574.120	579.040	25b
579.040	590.160	26
590.160	601.000	27a
601.000	602.600	27b
602.600	604.780	27c
604.780	607.360	27d
607.360	614.200	28a
614.200	619.560	28b
619.560	622.080	28c
622.080	624.760	28d
624.760	629.160	28e
629.160	632.180	28f
632.180	633.720	28g
633.720	635.100	28h
635.100	636.900	28i
636.900	641.840	29a
641.840	649.200	29b
649.200	652.040	29c
652.040	655.520	30a
655.520	660.240	30b
660.240	665.220	30c
665.220	669.440	31a
669.440	679.000	31b
679.000	685.880	32a
685.880	688.560	32b
688.560	693.880	33a
693.880	698.040	33b
698.040	702.360	33c
702.360	707.560	34a
707.560	718.400	34b
718.400	725.400	34c
725.400	749.000	35a
749.000	756.640	35b
756.640	763.400	35c
763.400	779.080	36a
779.080	783.280	36b
783.280	785.580	37a
785.580	805.360	37b
805.360	811.660	37c
811.660	823.080	37d
823.080	837.900	38
