2.980	11.100	1
11.100	25.520	2a
25.520	27.740	2b
27.740	31.720	2c
31.720	42.080	3
42.080	48.840	4a
48.840	58.240	4b
58.240	66.320	5
66.320	75.900	6
75.900	81.440	7a
81.440	88.060	7b
88.060	93.200	8a
93.200	100.240	8b
100.240	102.380	9a
102.380	105.000	9b
105.000	106.680	10a
106.680	117.820	10b
117.820	120.100	10c
120.100	124.480	10d
124.480	128.180	11a
128.180	131.260	11b
131.260	137.260	11c
137.260	148.280	12a
148.280	151.660	12b
151.660	158.640	12c
158.640	166.860	13a
166.860	172.620	13b
172.620	181.480	14
181.480	183.080	15a
183.080	198.200	15b
198.200	220.280	16
220.280	225.640	17a
225.640	227.520	17b
227.520	232.760	17c
232.760	236.080	17d
236.080	239.920	17e
239.920	253.960	18
253.960	261.960	19a
261.960	263.680	19b
263.680	267.720	19c
267.720	271.400	19d
271.400	277.920	19e
277.920	283.800	19f
283.800	286.760	19g
286.760	294.040	19h
294.040	301.840	20a
301.840	312.320	20b
312.320	324.120	20c
324.120	333.680	21
333.680	344.640	22a
344.640	353.360	22b
353.360	357.880	23a
357.880	361.220	23b
361.220	373.580	24a
373.580	375.140	24b
375.140	377.600	25a
377.600	385.120	25b
385.120	391.880	25c
391.880	396.240	26a
396.240	405.320	26b
405.320	413.320	26c
413.320	418.360	27a
418.360	429.720	27b
429.720	433.640	27c
433.640	441.480	27d
441.480	447.680	27e
447.680	457.080	28
457.080	470.400	29a
470.400	480.560	29b
480.560	492.960	30a
492.960	495.800	30b
495.800	502.760	30c
502.760	506.160	31a
506.160	506.800	31b
506.800	507.400	31c
507.400	518.480	31d
518.480	527.440	32a
527.440	530.680	32b
530.680	544.160	32c
544.160	545.240	33a
545.240	546.320	33b
546.320	551.440	33c
551.440	555.680	33d
555.680	558.000	33e
558.000	563.480	33f
563.480	564.320	34a
564.320	566.960	34b
566.960	573.780	34c
573.780	577.100	35a
577.100	586.520	35b
586.520	590.600	35c
590.600	598.160	35d
598.160	599.240	35e
599.240	603.360	35f
603.360	604.720	36a
604.720	614.600	36b
614.600	628.840	36c
628.840	639.200	37a
639.200	644.640	37b
644.640	651.800	37c
651.800	653.160	38a
653.160	654.760	38b
654.760	658.780	38c
658.780	660.840	38d
660.840	665.040	38e
665.040	669.760	39a
669.760	672.880	39b
672.880	676.440	40a
676.440	682.320	40b
682.320	688.880	41
688.880	689.560	42a
689.560	695.560	42b
695.560	699.520	42c
699.520	708.040	43
708.040	720.280	44
720.280	728.600	45a
728.600	733.760	45b
733.760	734.480	46a
734.480	738.520	46b
738.520	747.480	46c
747.480	755.440	47a
755.440	760.200	47b
760.200	766.480	47c
766.480	767.840	48a
767.840	769.520	48b
769.520	778.200	48c
778.200	784.240	49a
784.240	785.880	49b
785.880	791.600	49c
791.600	799.160	50
799.160	801.080	51a
801.080	803.440	51b
803.440	805.240	51c
805.240	811.240	51d
811.240	822.360	52a
822.360	831.640	52b
831.640	841.360	53a
841.360	853.720	53b
853.720	857.920	53c
857.920	865.040	54a
865.040	870.760	54b
870.760	879.760	55a
879.760	882.920	55b
882.920	893.200	56a
893.200	897.960	56b
897.960	900.560	57a
900.560	901.840	57b
901.840	904.880	57c
904.880	909.520	58a
909.520	913.800	58b
913.800	915.900	58c
915.900	917.720	58d
917.720	923.480	59a
923.480	926.200	59b
926.200	928.960	59c
928.960	932.960	60a
932.960	933.840	60b
933.840	935.000	60c
935.000	936.040	60d
936.040	940.200	60e
940.200	951.360	61a
951.360	958.760	61b
958.760	968.180	62a
968.180	972.160	62b
972.160	980.360	63a
980.360	981.880	63b
981.880	988.400	64a
988.400	991.560	64b
991.560	994.660	64c
994.660	999.420	65
999.420	1013.400	66a
1013.400	1017.480	66b
1017.480	1024.040	66c
1024.040	1025.640	67a
1025.640	1027.920	67b
1027.920	1034.360	67c
1034.360	1035.920	67d
1035.920	1038.480	67e
1038.480	1039.560	67f
1039.560	1040.480	67g
1040.480	1043.920	67h
1043.920	1052.440	68
1052.440	1064.200	69a
1064.200	1067.440	69b
1067.440	1070.360	70a
1070.360	1073.520	70b
1073.520	1074.960	70c
1074.960	1076.880	70d
1076.880	1078.000	70e
1078.000	1080.840	70f
1080.840	1082.920	71a
1082.920	1098.400	71b
1098.400	1104.320	71c
