3.280	13.760	1a
13.760	16.460	1b
16.460	28.660	2a
28.660	37.120	2b
37.120	44.080	3a
44.080	45.160	3b
45.160	49.520	3c
49.520	55.680	3d
55.680	58.040	4a
58.040	60.840	4b
60.840	66.120	4c
66.120	70.960	4d
70.960	74.520	4e
74.520	86.280	5a
86.280	94.200	5b
94.200	101.320	5c
101.320	115.420	6a
115.420	123.840	6b
123.840	128.160	6c
128.160	129.480	7a
129.480	139.360	7b
139.360	149.560	8
149.560	151.120	9a
151.120	163.080	9b
163.080	166.480	9c
166.480	173.480	9d
173.480	180.360	9e
180.360	189.520	10a
189.520	201.400	10b
201.400	206.480	10c
206.480	211.000	10d
211.000	220.960	11a
220.960	233.480	11b
233.480	235.200	11c
235.200	247.000	11d
247.000	261.080	11e
261.080	270.400	12a
270.400	288.880	12b
288.880	297.480	12c
297.480	310.800	13a
310.800	319.960	13b
319.960	322.880	13c
322.880	335.600	13d
335.600	347.640	14a
347.640	355.280	14b
355.280	365.840	14c
365.840	379.160	15a
379.160	388.200	15b
388.200	390.960	15c
390.960	395.680	15d
395.680	397.880	16a
397.880	408.440	16b
408.440	412.840	16c
412.840	433.360	16d
433.360	450.320	16e
450.320	459.160	16f
459.160	464.360	17a
464.360	471.240	17b
471.240	478.000	17c
478.000	486.080	17d
486.080	493.640	17e
493.640	504.000	18a
504.000	508.040	18b
508.040	512.040	18c
512.040	516.760	18d
516.760	528.720	18e
528.720	530.120	18f
530.120	536.520	18g
536.520	549.040	19a
549.040	555.000	19b
555.000	563.680	19c
563.680	573.160	19d
573.160	574.880	20a
574.880	580.960	20b
580.960	586.280	20c
586.280	591.760	20d
591.760	596.520	20e
596.520	605.140	21a
605.140	608.200	21b
608.200	617.120	22
617.120	626.520	23
626.520	629.160	24a
629.160	639.960	24b
639.960	647.920	24c
647.920	659.920	25a
659.920	672.420	25b
